,tweet_id,jpg_url,breeds_of_dogs,dog_prediction_confidence,retweet_count,favorite_count,timestamp,rating_numerator,rating_denominator,name,dog_stage
0,666020888022790149,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,Welsh Springer Spaniel,0.465074,532.0,2535.0,2015-11-15 22:32:08,8.0,10.0,,None
1,666029285002620928,https://pbs.twimg.com/media/CT42GRgUYAA5iDo.jpg,Redbone,0.506826,48.0,132.0,2015-11-15 23:05:30,7.0,10.0,a,None
2,666033412701032449,https://pbs.twimg.com/media/CT4521TWwAEvMyu.jpg,German Shepherd,0.596461,47.0,128.0,2015-11-15 23:21:54,9.0,10.0,a,None
3,666044226329800704,https://pbs.twimg.com/media/CT5Dr8HUEAA-lEu.jpg,Rhodesian Ridgeback,0.408143,147.0,311.0,2015-11-16 00:04:52,6.0,10.0,a,None
4,666049248165822465,https://pbs.twimg.com/media/CT5IQmsXIAAKY4A.jpg,Miniature Pinscher,0.560311,41.0,111.0,2015-11-16 00:24:50,5.0,10.0,,None
5,666050758794694657,https://pbs.twimg.com/media/CT5Jof1WUAEuVxN.jpg,Bernese Mountain Dog,0.651137,60.0,136.0,2015-11-16 00:30:50,10.0,10.0,a,None
6,666055525042405380,https://pbs.twimg.com/media/CT5N9tpXIAAifs1.jpg,Chow,0.692517,261.0,448.0,2015-11-16 00:49:46,10.0,10.0,a,None
7,666057090499244032,https://pbs.twimg.com/media/CT5PY90WoAAQGLo.jpg,Golden Retriever,0.00795896,146.0,304.0,2015-11-16 00:55:59,9.0,10.0,a,None
8,666058600524156928,https://pbs.twimg.com/media/CT5Qw94XAAA_2dP.jpg,Miniature Poodle,0.201493,61.0,115.0,2015-11-16 01:01:59,8.0,10.0,the,None
9,666063827256086533,https://pbs.twimg.com/media/CT5Vg_wXIAAXfnj.jpg,Golden Retriever,0.77593,232.0,496.0,2015-11-16 01:22:45,10.0,10.0,the,None
10,666071193221509120,https://pbs.twimg.com/media/CT5cN_3WEAAlOoZ.jpg,Gordon Setter,0.503672,67.0,154.0,2015-11-16 01:52:02,9.0,10.0,,None
11,666073100786774016,https://pbs.twimg.com/media/CT5d9DZXAAALcwe.jpg,Walker Hound,0.260857,174.0,335.0,2015-11-16 01:59:36,10.0,10.0,,None
12,666082916733198337,https://pbs.twimg.com/media/CT5m4VGWEAAtKc8.jpg,Pug,0.489814,47.0,121.0,2015-11-16 02:38:37,6.0,10.0,,None
13,666094000022159362,https://pbs.twimg.com/media/CT5w9gUW4AAsBNN.jpg,Bloodhound,0.195217,79.0,169.0,2015-11-16 03:22:39,9.0,10.0,,None
14,666099513787052032,https://pbs.twimg.com/media/CT51-JJUEAA6hV8.jpg,Lhasa,0.58233,73.0,164.0,2015-11-16 03:44:34,8.0,10.0,,None
15,666102155909144576,https://pbs.twimg.com/media/CT54YGiWUAEZnoK.jpg,English Setter,0.298617,16.0,81.0,2015-11-16 03:55:04,11.0,10.0,,None
16,666273097616637952,https://pbs.twimg.com/media/CT8T1mtUwAA3aqm.jpg,Italian Greyhound,0.176053,82.0,184.0,2015-11-16 15:14:19,11.0,10.0,,None
17,666287406224695296,https://pbs.twimg.com/media/CT8g3BpUEAAuFjg.jpg,Maltese Dog,0.8575309999999999,71.0,152.0,,,,,
18,666337882303524864,https://pbs.twimg.com/media/CT9OwFIWEAMuRje.jpg,Newfoundland,0.278407,96.0,204.0,2015-11-16 19:31:45,9.0,10.0,an,None
19,666345417576210432,https://pbs.twimg.com/media/CT9Vn7PWoAA_ZCM.jpg,Golden Retriever,0.8587440000000001,146.0,307.0,2015-11-16 20:01:42,10.0,10.0,,None
20,666353288456101888,https://pbs.twimg.com/media/CT9cx0tUEAAhNN_.jpg,Malamute,0.33687399999999995,77.0,229.0,2015-11-16 20:32:58,8.0,10.0,,None
21,666373753744588802,https://pbs.twimg.com/media/CT9vZEYWUAAlZ05.jpg,Soft-Coated Wheaten Terrier,0.326467,100.0,194.0,2015-11-16 21:54:18,11.0,10.0,,None
22,666396247373291520,https://pbs.twimg.com/media/CT-D2ZHWIAA3gK1.jpg,Chihuahua,0.978108,92.0,172.0,2015-11-16 23:23:41,9.0,10.0,,None
23,666407126856765440,https://pbs.twimg.com/media/CT-NvwmW4AAugGZ.jpg,Black-And-Tan Coonhound,0.529139,44.0,113.0,2015-11-17 00:06:54,7.0,10.0,a,None
24,666418789513326592,https://pbs.twimg.com/media/CT-YWb7U8AA7QnN.jpg,Toy Terrier,0.14968,48.0,129.0,2015-11-17 00:53:15,10.0,10.0,Walter,None
25,666421158376562688,https://pbs.twimg.com/media/CT-aggCXAAIMfT3.jpg,Blenheim Spaniel,0.906777,118.0,327.0,2015-11-17 01:02:40,12.0,10.0,,None
26,666428276349472768,https://pbs.twimg.com/media/CT-g-0DUwAEQdSn.jpg,Pembroke,0.371361,90.0,171.0,2015-11-17 01:30:57,7.0,10.0,,None
27,666430724426358785,https://pbs.twimg.com/media/CT-jNYqW4AAPi2M.jpg,Irish Terrier,0.104109,204.0,330.0,2015-11-17 01:40:41,6.0,10.0,,None
28,666435652385423360,https://pbs.twimg.com/media/CT-nsTQWEAEkyDn.jpg,Chesapeake Bay Retriever,0.18413,54.0,170.0,2015-11-17 02:00:15,10.0,10.0,,None
29,666437273139982337,https://pbs.twimg.com/media/CT-pKmRWIAAxUWj.jpg,Chihuahua,0.6718529999999999,52.0,131.0,2015-11-17 02:06:42,7.0,10.0,,None
30,666447344410484738,https://pbs.twimg.com/media/CT-yU5QWwAEjLX5.jpg,Curly-Coated Retriever,0.32208400000000004,23.0,107.0,2015-11-17 02:46:43,9.0,10.0,Scout,None
31,666454714377183233,https://pbs.twimg.com/media/CT-5Bs-WUAA2JeC.jpg,Dalmatian,0.278954,223.0,545.0,2015-11-17 03:16:00,10.0,10.0,Kreggory,None
32,666644823164719104,https://pbs.twimg.com/media/CUBl6IwVAAA9_zT.jpg,Ibizan Hound,0.0443334,88.0,238.0,2015-11-17 15:51:26,9.0,10.0,Jimothy,None
33,666649482315059201,https://pbs.twimg.com/media/CUBqKnLWwAA5OQB.jpg,Border Collie,0.447803,608.0,923.0,2015-11-17 16:09:56,4.0,10.0,,None
34,666691418707132416,https://pbs.twimg.com/media/CUCQTpEWEAA7EDz.jpg,German Shepherd,0.975401,51.0,196.0,2015-11-17 18:56:35,8.0,10.0,Christoper,None
35,666701168228331520,https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,Labrador Retriever,0.887707,234.0,449.0,2015-11-17 19:35:19,8.0,10.0,a,None
36,666739327293083650,https://pbs.twimg.com/media/CUC74aTWoAInZey.jpg,Miniature Poodle,0.546933,71.0,244.0,2015-11-17 22:06:57,10.0,10.0,Lugan,None
37,666776908487630848,https://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg,Miniature Pinscher,0.167175,186.0,368.0,2015-11-18 00:36:17,5.0,10.0,Josep,None
38,666781792255496192,https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,Italian Greyhound,0.618316,211.0,404.0,2015-11-18 00:55:42,10.0,10.0,a,None
39,666804364988780544,https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,English Setter,0.32879200000000003,95.0,250.0,2015-11-18 02:25:23,8.0,10.0,Jockson,None
40,666817836334096384,https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,Miniature Schnauzer,0.496953,267.0,540.0,2015-11-18 03:18:55,9.0,10.0,Jeph,None
41,666826780179869698,https://pbs.twimg.com/media/CUELa0NUkAAscGC.jpg,Maltese Dog,0.359383,105.0,266.0,2015-11-18 03:54:28,12.0,10.0,,None
42,666835007768551424,https://pbs.twimg.com/media/CUES51dXIAEahyG.jpg,Airedale,0.448459,83.0,222.0,2015-11-18 04:27:09,10.0,10.0,,None
43,666996132027977728,https://pbs.twimg.com/media/CUGlb6iUwAITEbW.jpg,Rottweiler,0.0624899,102.0,258.0,2015-11-18 15:07:24,10.0,10.0,Carll,None
44,667044094246576128,https://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg,Golden Retriever,0.765266,54.0,198.0,2015-11-18 18:17:59,12.0,10.0,,None
45,667062181243039745,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,Chesapeake Bay Retriever,0.825678,57.0,227.0,2015-11-18 19:29:52,10.0,10.0,Keet,None
46,667073648344346624,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,Chihuahua,0.483682,134.0,425.0,2015-11-18 20:15:26,10.0,10.0,Dave,None
47,667090893657276420,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,Chihuahua,0.959514,132.0,349.0,2015-11-18 21:23:57,7.0,10.0,Clybe,None
48,667119796878725120,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,Pembroke,0.741563,135.0,346.0,2015-11-18 23:18:48,10.0,10.0,Gabe,None
49,667138269671505920,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,West Highland White Terrier,0.747713,2387.0,4851.0,2015-11-19 00:32:12,10.0,10.0,,None
50,667152164079423490,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,Toy Poodle,0.535411,18285.0,49720.0,2015-11-19 01:27:25,12.0,10.0,Pipsy,None
51,667160273090932737,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,Golden Retriever,0.471351,66.0,268.0,2015-11-19 01:59:39,11.0,10.0,Bradlay,None
52,667165590075940865,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,Miniature Pinscher,0.140173,1241.0,2819.0,2015-11-19 02:20:46,10.0,10.0,Churlie,None
53,667171260800061440,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,Giant Schnauzer,0.8412649999999999,97.0,235.0,2015-11-19 02:43:18,10.0,10.0,Kenneth,None
54,667174963120574464,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,Toy Poodle,0.266437,88.0,262.0,2015-11-19 02:58:01,9.0,10.0,Clarence,None
55,667176164155375616,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,Soft-Coated Wheaten Terrier,0.318981,484.0,640.0,2015-11-19 03:02:47,4.0,10.0,,None
56,667177989038297088,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,Vizsla,0.25924899999999995,58.0,200.0,2015-11-19 03:10:02,8.0,10.0,a,None
57,667182792070062081,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,Golden Retriever,0.949892,6618.0,15075.0,2015-11-19 03:29:07,10.0,10.0,Timison,None
58,667192066997374976,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,Rottweiler,0.28364,115.0,414.0,2015-11-19 04:05:59,12.0,10.0,,None
59,667200525029539841,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,Siberian Husky,0.694904,282.0,658.0,2015-11-19 04:39:35,11.0,10.0,Joshwa,None
60,667211855547486208,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,Golden Retriever,0.462556,258.0,516.0,2015-11-19 05:24:37,9.0,10.0,Genevieve,None
61,667393430834667520,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,Papillon,0.557009,60.0,211.0,2015-11-19 17:26:08,8.0,10.0,Fwed,None
62,667405339315146752,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,Saint Bernard,0.381377,234.0,489.0,2015-11-19 18:13:27,7.0,10.0,Biden,None
63,667435689202614272,https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,Rottweiler,0.999091,89.0,326.0,2015-11-19 20:14:03,12.0,10.0,,None
64,667453023279554560,https://pbs.twimg.com/media/CUNE_OSUwAAdHhX.jpg,Labrador Retriever,0.8256700000000001,96.0,327.0,2015-11-19 21:22:56,11.0,10.0,Cupcake,None
65,667455448082227200,https://pbs.twimg.com/media/CUNHMXTU8AAS3HH.jpg,Tibetan Terrier,0.676376,66.0,203.0,2015-11-19 21:32:34,7.0,10.0,Reese,None
66,667470559035432960,https://pbs.twimg.com/media/CUNU78YWEAECmpB.jpg,Toy Poodle,0.304175,102.0,273.0,2015-11-19 22:32:36,11.0,10.0,a,None
67,667491009379606528,https://pbs.twimg.com/media/CUNniSlUYAEj1Jl.jpg,Borzoi,0.852088,242.0,559.0,2015-11-19 23:53:52,7.0,10.0,,None
68,667495797102141441,https://pbs.twimg.com/media/CUNr4-7UwAAg2lq.jpg,Chihuahua,0.143957,294.0,565.0,2015-11-20 00:12:54,9.0,10.0,Philippe,None
69,667502640335572993,https://pbs.twimg.com/media/CUNyHTMUYAAQVch.jpg,Labrador Retriever,0.996709,231.0,563.0,2015-11-20 00:40:05,11.0,10.0,Hall,None
70,667517642048163840,https://pbs.twimg.com/media/CUN_wiBUkAAakT0.jpg,Italian Greyhound,0.125176,203.0,389.0,2015-11-20 01:39:42,8.0,10.0,Dook,None
71,667524857454854144,https://pbs.twimg.com/media/CUOGUfJW4AA_eni.jpg,Chesapeake Bay Retriever,0.08812239999999999,1198.0,1798.0,2015-11-20 02:08:22,12.0,10.0,,None
72,667530908589760512,https://pbs.twimg.com/media/CUOL0uGUkAAx7yh.jpg,Golden Retriever,0.633037,264.0,501.0,2015-11-20 02:32:25,10.0,10.0,Naphaniel,None
73,667534815156183040,https://pbs.twimg.com/media/CUOPYI5UcAAj_nO.jpg,Pembroke,0.435254,576.0,866.0,2015-11-20 02:47:56,8.0,10.0,Frank,None
74,667538891197542400,https://pbs.twimg.com/media/CUOTFZOW4AABsfW.jpg,Yorkshire Terrier,0.618957,72.0,220.0,2015-11-20 03:04:08,9.0,10.0,a,None
75,667544320556335104,https://pbs.twimg.com/media/CUOYBbbWIAAXQGU.jpg,Pomeranian,0.412893,568.0,917.0,2015-11-20 03:25:43,10.0,10.0,Kial,None
76,667546741521195010,https://pbs.twimg.com/media/CUOaOWXWcAA0_Jy.jpg,Toy Poodle,0.787424,138.0,355.0,2015-11-20 03:35:20,9.0,10.0,George,None
77,667550904950915073,https://pbs.twimg.com/media/CUOb_gUUkAACXdS.jpg,Vizsla,8.10632e-05,37.0,0.0,,,,,
78,667728196545200128,https://pbs.twimg.com/media/CUQ_QahUAAAVQjn.jpg,Kuvasz,0.360159,162.0,398.0,2015-11-20 15:36:22,11.0,10.0,Olive,None
79,667773195014021121,https://pbs.twimg.com/media/CURoLrOVEAAaWdR.jpg,West Highland White Terrier,0.360465,61.0,243.0,2015-11-20 18:35:10,8.0,10.0,a,None
80,667793409583771648,https://pbs.twimg.com/media/CUR6jqVWsAEgGot.jpg,Dalmatian,0.5350729999999999,358.0,736.0,2015-11-20 19:55:30,8.0,10.0,,None
81,667801013445750784,https://pbs.twimg.com/media/CUSBemVUEAAn-6V.jpg,Flat-Coated Retriever,0.508392,101.0,346.0,2015-11-20 20:25:43,12.0,10.0,,None
82,667806454573760512,https://pbs.twimg.com/media/CUSGbXeVAAAgztZ.jpg,Chihuahua,0.187155,535.0,1111.0,2015-11-20 20:47:20,10.0,10.0,Filup,None
83,667832474953625600,https://pbs.twimg.com/media/CUSeGFNW4AAyyHC.jpg,Miniature Pinscher,0.2142,68.0,303.0,2015-11-20 22:30:44,12.0,10.0,,None
84,667861340749471744,https://pbs.twimg.com/media/CUS4WJ-UsAEJj10.jpg,Malamute,0.967275,86.0,253.0,2015-11-21 00:25:26,9.0,10.0,a,None
85,667878741721415682,https://pbs.twimg.com/media/CUTILFiWcAE8Rle.jpg,Miniature Pinscher,0.106003,127.0,409.0,2015-11-21 01:34:35,2.0,10.0,Tedrick,None
86,667885044254572545,https://pbs.twimg.com/media/CUTN5V4XAAAIa4R.jpg,Malamute,0.0885297,530.0,868.0,2015-11-21 01:59:37,10.0,10.0,Stu,None
87,667886921285246976,https://pbs.twimg.com/media/CUTPnPCW4AI7R0y.jpg,Pomeranian,0.8004319999999999,1180.0,2011.0,2015-11-21 02:07:05,11.0,10.0,Erik,None
88,667902449697558528,https://pbs.twimg.com/media/CUTdvAJXIAAMS4q.jpg,Norwegian Elkhound,0.298881,396.0,905.0,2015-11-21 03:08:47,9.0,10.0,Cleopatricia,None
89,667915453470232577,https://pbs.twimg.com/media/CUTpj-GWcAATc6A.jpg,Boxer,0.196655,59.0,222.0,2015-11-21 04:00:28,10.0,10.0,Otis,None
90,667924896115245057,https://pbs.twimg.com/media/CUTyJpHWcAATl0O.jpg,Labrador Retriever,0.209051,119.0,318.0,2015-11-21 04:37:59,9.0,10.0,Jiminy,None
91,668113020489474048,https://pbs.twimg.com/media/CUWdPsqWcAERQVv.jpg,Pembroke,0.548896,265.0,709.0,2015-11-21 17:05:31,6.0,10.0,Alfie,None
92,668171859951755264,https://pbs.twimg.com/media/CUXSwy8W4AA6uet.jpg,Chihuahua,0.664834,208.0,525.0,2015-11-21 20:59:20,7.0,10.0,a,None
93,668190681446379520,https://pbs.twimg.com/media/CUXj4SgXAAETlu6.jpg,Blenheim Spaniel,0.958402,210.0,696.0,2015-11-21 22:14:07,12.0,10.0,Skittles,None
94,668204964695683073,https://pbs.twimg.com/media/CUXw3qHWoAAk8HJ.jpg,Labrador Retriever,0.65518,206.0,586.0,2015-11-21 23:10:52,8.0,10.0,Ron,None
95,668221241640230912,https://pbs.twimg.com/media/CUX_rAyWsAYZOQ5.jpg,Chow,0.395101,215.0,537.0,2015-11-22 00:15:33,10.0,10.0,,None
96,668237644992782336,https://pbs.twimg.com/media/CUYOl0kW4AAVe_p.jpg,Chow,0.8093199999999999,3100.0,6614.0,2015-11-22 01:20:44,10.0,10.0,Torque,None
97,668248472370458624,https://pbs.twimg.com/media/CUYYcMfXAAAixe7.jpg,Chihuahua,0.7345470000000001,523.0,1056.0,2015-11-22 02:03:45,8.0,10.0,Bisquick,None
98,668256321989451776,https://pbs.twimg.com/media/CUYflCXWEAAzQVu.jpg,Pembroke,0.0944294,667.0,1385.0,2015-11-22 02:34:57,13.0,10.0,Jareld,None
99,668268907921326080,https://pbs.twimg.com/media/CUYrBNQUkAA-zx4.jpg,Pembroke,0.48483,261.0,592.0,2015-11-22 03:24:58,10.0,10.0,,None
100,668274247790391296,https://pbs.twimg.com/media/CUYv4d2WUAAziXs.jpg,Soft-Coated Wheaten Terrier,0.406374,248.0,886.0,2015-11-22 03:46:11,10.0,10.0,Sophie,None
101,668286279830867968,https://pbs.twimg.com/media/CUY60usWoAAdBxx.jpg,Golden Retriever,0.215944,149.0,535.0,2015-11-22 04:33:59,11.0,10.0,Rusty,None
102,668297328638447616,https://pbs.twimg.com/media/CUZE4IWW4AAZmDf.jpg,Eskimo Dog,0.0327838,319.0,656.0,2015-11-22 05:17:54,9.0,10.0,,None
103,668480044826800133,https://pbs.twimg.com/media/CUbrDWOWcAEyMdM.jpg,Labrador Retriever,0.0999648,162.0,491.0,2015-11-22 17:23:57,11.0,10.0,DayZ,None
104,668484198282485761,https://pbs.twimg.com/media/CUbu1GAWsAEH3E-.jpg,Standard Poodle,0.587372,253.0,453.0,2015-11-22 17:40:27,9.0,10.0,,None
105,668496999348633600,https://pbs.twimg.com/media/CUb6ebKWcAAJkd0.jpg,Staffordshire Bullterrier,0.412879,146.0,436.0,2015-11-22 18:31:19,8.0,10.0,Jo,None
106,668507509523615744,https://pbs.twimg.com/media/CUcECBYWcAAzFRg.jpg,Basenji,0.0553794,116.0,345.0,2015-11-22 19:13:05,10.0,10.0,a,None
107,668528771708952576,https://pbs.twimg.com/media/CUcXXpxWUAAUJ__.jpg,Labrador Retriever,0.195835,242.0,496.0,2015-11-22 20:37:34,12.0,10.0,Gòrdón,None
108,668537837512433665,https://pbs.twimg.com/media/CUcfnWlWsAAzlwE.jpg,Lakeland Terrier,0.372988,79.0,265.0,2015-11-22 21:13:35,8.0,10.0,Spark,None
109,668542336805281792,https://pbs.twimg.com/media/CUcjtL8WUAAAJoz.jpg,American Staffordshire Terrier,0.267695,231.0,497.0,2015-11-22 21:31:28,10.0,10.0,,None
110,668567822092664832,https://pbs.twimg.com/media/CUc64knWoAkZt70.jpg,Shih-Tzu,0.985649,62.0,265.0,2015-11-22 23:12:44,11.0,10.0,Marvin,None
111,668623201287675904,https://pbs.twimg.com/media/CUdtP1xUYAIeBnE.jpg,Chihuahua,0.708163,851.0,1551.0,2015-11-23 02:52:48,10.0,10.0,Jomathan,None
112,668625577880875008,https://pbs.twimg.com/media/CUdvambWoAA007z.jpg,Groenendael,0.0544548,140.0,417.0,2015-11-23 03:02:14,10.0,10.0,Maks,None
113,668627278264475648,https://pbs.twimg.com/media/CUdw9thWsAA4mB9.jpg,French Bulldog,0.965403,123.0,341.0,2015-11-23 03:09:00,9.0,10.0,Timofy,None
114,668631377374486528,https://pbs.twimg.com/media/CUd0sSvWsAA85wO.jpg,Miniature Schnauzer,0.904549,349.0,763.0,2015-11-23 03:25:17,5.0,10.0,Zeek,None
115,668633411083464705,https://pbs.twimg.com/media/CUd2ieCUcAAexyT.jpg,Pekinese,0.589011,1788.0,3024.0,2015-11-23 03:33:22,10.0,10.0,Churlie,None
116,668636665813057536,https://pbs.twimg.com/media/CUd5gBGWwAA0IVA.jpg,Komondor,0.999956,528.0,1114.0,2015-11-23 03:46:18,10.0,10.0,an,None
117,668641109086707712,https://pbs.twimg.com/media/CUd9ivxWUAAuXSQ.jpg,Pug,0.146311,573.0,1145.0,2015-11-23 04:03:57,10.0,10.0,Hanz,None
118,668655139528511488,https://pbs.twimg.com/media/CUeKTeYW4AEr_lx.jpg,Beagle,0.31911,233.0,562.0,2015-11-23 04:59:42,11.0,10.0,Winifred,None
119,668779399630725120,https://pbs.twimg.com/media/CUf7UIaWUAEuKFr.jpg,Chesapeake Bay Retriever,0.285508,409.0,749.0,2015-11-23 13:13:28,10.0,10.0,Kevon,None
120,668815180734689280,https://pbs.twimg.com/media/CUgb21RXIAAlff7.jpg,Redbone,0.461172,291.0,610.0,2015-11-23 15:35:39,7.0,10.0,a,None
121,668826086256599040,https://pbs.twimg.com/media/CUglxbFXAAA5O0d.jpg,Malinois,0.640185,150.0,467.0,2015-11-23 16:18:59,10.0,10.0,Banditt,None
122,668852170888998912,https://pbs.twimg.com/media/CUg9gBvWoAAmx-2.jpg,Golden Retriever,0.903529,184.0,479.0,2015-11-23 18:02:38,11.0,10.0,Bobb,None
123,668872652652679168,https://pbs.twimg.com/media/CUhQIAhXAAA2j7u.jpg,Miniature Schnauzer,0.0355366,322.0,566.0,2015-11-23 19:24:02,11.0,10.0,Amélie,None
124,668892474547511297,https://pbs.twimg.com/media/CUhiJ63WEAAw2qm.jpg,Kelpie,0.421979,164.0,422.0,2015-11-23 20:42:48,11.0,10.0,Ruffles,None
125,668902994700836864,https://pbs.twimg.com/media/CUhruUgUAAAa8FQ.jpg,Brittany Spaniel,0.828425,107.0,338.0,2015-11-23 21:24:36,11.0,10.0,Lambeau,None
126,668932921458302977,https://pbs.twimg.com/media/CUiG6_ZXAAAPaw_.jpg,Standard Poodle,0.237638,63.0,284.0,2015-11-23 23:23:31,9.0,10.0,Herald,None
127,668955713004314625,https://pbs.twimg.com/media/CUibq3uVAAAup_O.jpg,Cocker Spaniel,0.367492,77.0,300.0,2015-11-24 00:54:05,10.0,10.0,a,None
128,668960084974809088,https://pbs.twimg.com/media/CUifpn4WUAAS5X3.jpg,Chesapeake Bay Retriever,0.165878,263.0,757.0,2015-11-24 01:11:27,10.0,10.0,Jaycob,None
129,668975677807423489,https://pbs.twimg.com/media/CUit1O1WoAEBHjj.jpg,Basset,0.605437,641.0,1386.0,2015-11-24 02:13:25,11.0,10.0,Jeremy,None
130,668979806671884288,https://pbs.twimg.com/media/CUixld6WoAArDrJ.jpg,Golden Retriever,0.608537,382.0,842.0,2015-11-24 02:29:49,12.0,10.0,Chaz,None
131,668986018524233728,https://pbs.twimg.com/media/CUi3PIrWoAAPvPT.jpg,Chihuahua,0.00563972,183.0,578.0,2015-11-24 02:54:30,9.0,10.0,Ruby,None
132,668989615043424256,https://pbs.twimg.com/media/CUi6geuUYAIvE9n.jpg,Pug,0.917326,356.0,726.0,2015-11-24 03:08:48,3.0,10.0,Bernie,None
133,668994913074286592,https://pbs.twimg.com/media/CUi_UtnWIAEtfqz.jpg,English Springer,0.0897633,254.0,468.0,2015-11-24 03:29:51,5.0,10.0,,None
134,669000397445533696,https://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg,Pembroke,0.82294,6965.0,22118.0,2015-11-24 03:51:38,11.0,10.0,Terrance,None
135,669006782128353280,https://pbs.twimg.com/media/CUjKHs0WIAECWP3.jpg,Chihuahua,0.127178,269.0,610.0,2015-11-24 04:17:01,12.0,10.0,Tucker,None
136,669037058363662336,https://pbs.twimg.com/media/CUjlp51WcAA1vGA.jpg,Chihuahua,0.803528,336.0,698.0,2015-11-24 06:17:19,10.0,10.0,,None
137,669203728096960512,https://pbs.twimg.com/media/CUl9PGBVEAUV3Wz.jpg,Pug,0.910452,522.0,1074.0,2015-11-24 17:19:36,9.0,10.0,Samsom,None
138,669216679721873412,https://pbs.twimg.com/media/CUmJBS5WUAAKtrP.jpg,Golden Retriever,0.992758,422.0,958.0,2015-11-24 18:11:04,8.0,10.0,Clarq,None
139,669324657376567296,https://pbs.twimg.com/media/CUnrN7vUcAAfGvN.jpg,Cardigan,0.131544,223.0,525.0,2015-11-25 01:20:08,11.0,10.0,Ralf,None
140,669327207240699904,https://pbs.twimg.com/media/CUntin8WIAADmLk.jpg,Golden Retriever,0.919584,127.0,610.0,2015-11-25 01:30:16,13.0,10.0,,None
141,669328503091937280,https://pbs.twimg.com/media/CUnuuLEWEAAlKjN.jpg,Siberian Husky,0.424202,452.0,1081.0,2015-11-25 01:35:25,12.0,10.0,Kirk,None
142,669353438988365824,https://pbs.twimg.com/media/CUoFZTyW4AE70iD.jpg,Pembroke,0.212343,281.0,687.0,,,,,
143,669354382627049472,https://pbs.twimg.com/media/CUoGQjdXAAAkaz2.jpg,Chihuahua,0.97399,1390.0,2889.0,2015-11-25 03:18:15,8.0,10.0,Dug,None
144,669359674819481600,https://pbs.twimg.com/media/CUoLEG3XAAE65I0.jpg,Labrador Retriever,0.367818,134.0,390.0,2015-11-25 03:39:17,11.0,10.0,Saydee,None
145,669363888236994561,https://pbs.twimg.com/media/CUoO1TLWsAA0Z3w.jpg,Golden Retriever,0.539004,252.0,669.0,2015-11-25 03:56:01,10.0,10.0,,None
146,669367896104181761,https://pbs.twimg.com/media/CUoSjTnWwAANNak.jpg,Basset,0.749394,172.0,485.0,2015-11-25 04:11:57,10.0,10.0,Chip,None
147,669371483794317312,https://pbs.twimg.com/media/CUoVz8rU8AAfW-c.jpg,Brabancon Griffon,0.483268,196.0,524.0,2015-11-25 04:26:12,10.0,10.0,Oliviér,None
148,669375718304980992,https://pbs.twimg.com/media/CUoZqaqWcAAA2MQ.jpg,Airedale,0.168762,792.0,1425.0,2015-11-25 04:43:02,6.0,10.0,Billl,None
149,669393256313184256,https://pbs.twimg.com/media/CUopnHPVEAAcL2o.jpg,Cocker Spaniel,0.359843,83.0,383.0,2015-11-25 05:52:43,10.0,10.0,Ronduh,None
150,669564461267722241,https://pbs.twimg.com/media/CUrFUvDVAAA9H-F.jpg,Toy Poodle,0.623685,133.0,413.0,2015-11-25 17:13:02,10.0,10.0,a,None
151,669567591774625800,https://pbs.twimg.com/media/CUrIK1DWoAAhECq.jpg,Chihuahua,0.980511,61.0,248.0,2015-11-25 17:25:28,9.0,10.0,Kollin,None
152,669573570759163904,https://pbs.twimg.com/media/CUrNmtFWoAAnWCD.jpg,West Highland White Terrier,0.946828,156.0,467.0,2015-11-25 17:49:14,10.0,10.0,Linda,None
153,669597912108789760,https://pbs.twimg.com/media/CUrjvxiVEAA94dH.jpg,Eskimo Dog,0.595665,163.0,550.0,2015-11-25 19:25:57,10.0,10.0,Skye,None
